image,region,version,evenness_score
02017.png,under-eyes,smooth_1_sigma_1.5,0.004682542529727195
02017.png,left-cheek,smooth_2_sigma_2.5,0.0071530588013199005
02017.png,right-cheek,smooth_2_sigma_2.5,0.007086881439019684
02017.png,bottom-face,smooth_2_sigma_2.5,0.008110845862422562
02017.png,forehead,smooth_2_sigma_2.5,0.00440338760307144
02017.png,under-eyes,smooth_2_sigma_2.5,0.004996278054545644
02042.png,left-cheek,original_roi,0.004945125681110594
02042.png,right-cheek,original_roi,0.0036959832753316623
02042.png,bottom-face,original_roi,0.004502187863923285
02042.png,forehead,original_roi,0.00585707121565924
02042.png,under-eyes,original_roi,0.004585665193008772
02042.png,left-cheek,smooth_1_sigma_1.5,0.005015667257562481
02042.png,right-cheek,smooth_1_sigma_1.5,0.0038129359394191847
02042.png,bottom-face,smooth_1_sigma_1.5,0.004751426967094241
02042.png,forehead,smooth_1_sigma_1.5,0.005976914627812496
02042.png,under-eyes,smooth_1_sigma_1.5,0.0046843788401615145
02042.png,left-cheek,smooth_2_sigma_2.5,0.005044410815525425
02042.png,right-cheek,smooth_2_sigma_2.5,0.003856266696285503
02042.png,bottom-face,smooth_2_sigma_2.5,0.00482576874984917
02042.png,forehead,smooth_2_sigma_2.5,0.00602406921359521
02042.png,under-eyes,smooth_2_sigma_2.5,0.0047277474241282785
02045.png,left-cheek,original_roi,0.006563301153904638
02045.png,right-cheek,original_roi,0.005092026376270843
02045.png,bottom-face,original_roi,0.005696998550252913
02045.png,forehead,original_roi,0.004313370095583688
02045.png,under-eyes,original_roi,0.004246431116123143
02045.png,left-cheek,smooth_1_sigma_1.5,0.006841355538039649
02045.png,right-cheek,smooth_1_sigma_1.5,0.005550225822373025
02045.png,bottom-face,smooth_1_sigma_1.5,0.006296831400319432
02045.png,forehead,smooth_1_sigma_1.5,0.004703968190793225
02045.png,under-eyes,smooth_1_sigma_1.5,0.005097871144507236
02045.png,left-cheek,smooth_2_sigma_2.5,0.0068550965282246955
02045.png,right-cheek,smooth_2_sigma_2.5,0.005668436242485841
02045.png,bottom-face,smooth_2_sigma_2.5,0.006428338175717407
02045.png,forehead,smooth_2_sigma_2.5,0.004778875844378207
02045.png,under-eyes,smooth_2_sigma_2.5,0.0054848562893503455
03001.png,left-cheek,original_roi,0.0035686899177298087
03001.png,right-cheek,original_roi,0.003657027758724558
03001.png,bottom-face,original_roi,0.0038382508689722866
03001.png,forehead,original_roi,0.003777118796465843
03001.png,under-eyes,original_roi,0.0036991557162924776
03001.png,left-cheek,smooth_1_sigma_1.5,0.0036637270846866534
03001.png,right-cheek,smooth_1_sigma_1.5,0.003760476261268726
03001.png,bottom-face,smooth_1_sigma_1.5,0.0039546762346199995
03001.png,forehead,smooth_1_sigma_1.5,0.0040908824379052595
03001.png,under-eyes,smooth_1_sigma_1.5,0.0037869790224924413
03001.png,left-cheek,smooth_2_sigma_2.5,0.0036852017476546755
03001.png,right-cheek,smooth_2_sigma_2.5,0.0037841879618397646
03001.png,bottom-face,smooth_2_sigma_2.5,0.003982626181830291
03001.png,forehead,smooth_2_sigma_2.5,0.0041955374439553795
03001.png,under-eyes,smooth_2_sigma_2.5,0.0038084296984469664
03006.png,left-cheek,original_roi,0.003630772328015323
03006.png,right-cheek,original_roi,0.003549891779608767
03006.png,bottom-face,original_roi,0.003785118930163447
03006.png,forehead,original_roi,0.003734936263426432
03006.png,under-eyes,original_roi,0.003855334083043723
03006.png,left-cheek,smooth_1_sigma_1.5,0.0036621445128833504
03006.png,right-cheek,smooth_1_sigma_1.5,0.0035813408817187862
03006.png,bottom-face,smooth_1_sigma_1.5,0.003825767066545855
03006.png,forehead,smooth_1_sigma_1.5,0.0038029437093692418
03006.png,under-eyes,smooth_1_sigma_1.5,0.0039103924545762685
03006.png,left-cheek,smooth_2_sigma_2.5,0.003674852348000545
03006.png,right-cheek,smooth_2_sigma_2.5,0.003595212891897407
03006.png,bottom-face,smooth_2_sigma_2.5,0.0038466988438442757
03006.png,forehead,smooth_2_sigma_2.5,0.003823716021864325
03006.png,under-eyes,smooth_2_sigma_2.5,0.0039297186248491815
03012.png,left-cheek,original_roi,0.005378822421505047
03012.png,right-cheek,original_roi,0.007307854027912878
03012.png,bottom-face,original_roi,0.007043061403941091
03012.png,forehead,original_roi,0.0057580915145874646
03012.png,under-eyes,original_roi,0.006449453300986754
03012.png,left-cheek,smooth_1_sigma_1.5,0.005596168782955325
03012.png,right-cheek,smooth_1_sigma_1.5,0.007768403953360579
03012.png,bottom-face,smooth_1_sigma_1.5,0.0074390344918921925
03012.png,forehead,smooth_1_sigma_1.5,0.006044995622509562
03012.png,under-eyes,smooth_1_sigma_1.5,0.006794205910353831
03012.png,left-cheek,smooth_2_sigma_2.5,0.005633522820233418
03012.png,right-cheek,smooth_2_sigma_2.5,0.007840380356577664
03012.png,bottom-face,smooth_2_sigma_2.5,0.0075269008835548165
03012.png,forehead,smooth_2_sigma_2.5,0.006091687585270183
03012.png,under-eyes,smooth_2_sigma_2.5,0.006856856891958463
03013.png,left-cheek,original_roi,0.003866062775265103
03013.png,right-cheek,original_roi,0.0035478841367289076
03013.png,bottom-face,original_roi,0.0034697994168472524
03013.png,forehead,original_roi,0.003524443194805899
03013.png,under-eyes,original_roi,0.0035872530780334828
03013.png,left-cheek,smooth_1_sigma_1.5,0.00406012657716886
03013.png,right-cheek,smooth_1_sigma_1.5,0.003742164579934352
03013.png,bottom-face,smooth_1_sigma_1.5,0.0038424155247635096
03013.png,forehead,smooth_1_sigma_1.5,0.003941527599544546
03013.png,under-eyes,smooth_1_sigma_1.5,0.004057296168098641
03013.png,left-cheek,smooth_2_sigma_2.5,0.00410509827081124
03013.png,right-cheek,smooth_2_sigma_2.5,0.003780291998180153
03013.png,bottom-face,smooth_2_sigma_2.5,0.003920708692392687
03013.png,forehead,smooth_2_sigma_2.5,0.004055048541955794
03013.png,under-eyes,smooth_2_sigma_2.5,0.004282275579449615
03018.png,left-cheek,original_roi,0.005226159086916977
03018.png,right-cheek,original_roi,0.004712157330050501
03018.png,bottom-face,original_roi,0.0064363120509424825
03018.png,forehead,original_roi,0.004771626637926431
03018.png,under-eyes,original_roi,0.004751297417989103
03018.png,left-cheek,smooth_1_sigma_1.5,0.005473571680136973
03018.png,right-cheek,smooth_1_sigma_1.5,0.00494277386835596
03018.png,bottom-face,smooth_1_sigma_1.5,0.007550820771166752
03018.png,forehead,smooth_1_sigma_1.5,0.005083131849856153
03018.png,under-eyes,smooth_1_sigma_1.5,0.0050014932322228235
03018.png,left-cheek,smooth_2_sigma_2.5,0.0055223827424464925
03018.png,right-cheek,smooth_2_sigma_2.5,0.0049841287532925846
03018.png,bottom-face,smooth_2_sigma_2.5,0.007846743295019156
03018.png,forehead,smooth_2_sigma_2.5,0.005164926338148304
03018.png,under-eyes,smooth_2_sigma_2.5,0.00505421432901835
03020.png,left-cheek,original_roi,0.004315895908053425
03020.png,right-cheek,original_roi,0.004424984915260538
03020.png,bottom-face,original_roi,0.004304815413266915
03020.png,forehead,original_roi,0.00475954700240128
03020.png,under-eyes,original_roi,0.0042857294345924075
03020.png,left-cheek,smooth_1_sigma_1.5,0.004409179375829213
03020.png,right-cheek,smooth_1_sigma_1.5,0.004516109860657417
03020.png,bottom-face,smooth_1_sigma_1.5,0.004569611885941502
03020.png,forehead,smooth_1_sigma_1.5,0.004938446205752706
03020.png,under-eyes,smooth_1_sigma_1.5,0.004409443319061345
03020.png,left-cheek,smooth_2_sigma_2.5,0.004431226284198431
03020.png,right-cheek,smooth_2_sigma_2.5,0.004540426535638545
03020.png,bottom-face,smooth_2_sigma_2.5,0.004627307177386503
03020.png,forehead,smooth_2_sigma_2.5,0.00502626984144132
03020.png,under-eyes,smooth_2_sigma_2.5,0.004443143448480904
03025.png,left-cheek,original_roi,0.006438371321622039
03025.png,right-cheek,original_roi,0.005926917431666758
03025.png,bottom-face,original_roi,0.006337100152051429
03025.png,forehead,original_roi,0.00527330138566231
03025.png,under-eyes,original_roi,0.005506355995774912
03025.png,left-cheek,smooth_1_sigma_1.5,0.006800696490340915
03025.png,right-cheek,smooth_1_sigma_1.5,0.006032680581534636
03025.png,bottom-face,smooth_1_sigma_1.5,0.006464320287707675
03025.png,forehead,smooth_1_sigma_1.5,0.005373889797393529
03025.png,under-eyes,smooth_1_sigma_1.5,0.005670625288328842
03025.png,left-cheek,smooth_2_sigma_2.5,0.007052409443266275
03025.png,right-cheek,smooth_2_sigma_2.5,0.006069987327084643
03025.png,bottom-face,smooth_2_sigma_2.5,0.006503788646326225
03025.png,forehead,smooth_2_sigma_2.5,0.005409529209301169
03025.png,under-eyes,smooth_2_sigma_2.5,0.005764854986329917
03027.png,left-cheek,original_roi,0.004411940679115308
03027.png,right-cheek,original_roi,0.004337609289399393
03027.png,bottom-face,original_roi,0.004888734944140298
03027.png,forehead,original_roi,0.004419509302338537
03027.png,under-eyes,original_roi,0.005227616457742847
03027.png,left-cheek,smooth_1_sigma_1.5,0.004457465736516822
03027.png,right-cheek,smooth_1_sigma_1.5,0.004390409375027324
03027.png,bottom-face,smooth_1_sigma_1.5,0.00497027528650944
03027.png,forehead,smooth_1_sigma_1.5,0.004479162648578622
03027.png,under-eyes,smooth_1_sigma_1.5,0.0053603405940014425
03027.png,left-cheek,smooth_2_sigma_2.5,0.004476910640647831
03027.png,right-cheek,smooth_2_sigma_2.5,0.004411291217652745
03027.png,bottom-face,smooth_2_sigma_2.5,0.005014043198728133
03027.png,forehead,smooth_2_sigma_2.5,0.004505008684834418
03027.png,under-eyes,smooth_2_sigma_2.5,0.005404535848671646
03029.png,left-cheek,original_roi,0.004188089244113589
03029.png,right-cheek,original_roi,0.00383068272467947
03029.png,bottom-face,original_roi,0.004055940419169144
03029.png,forehead,original_roi,0.0038521507895789378
03029.png,under-eyes,original_roi,0.0036210246767463946
03029.png,left-cheek,smooth_1_sigma_1.5,0.004319115630989162
03029.png,right-cheek,smooth_1_sigma_1.5,0.00390990243381136
03029.png,bottom-face,smooth_1_sigma_1.5,0.004157565297984699
03029.png,forehead,smooth_1_sigma_1.5,0.003938780375291487
03029.png,under-eyes,smooth_1_sigma_1.5,0.0036854734982359385
03029.png,left-cheek,smooth_2_sigma_2.5,0.004334870754245905
03029.png,right-cheek,smooth_2_sigma_2.5,0.00392329871063796
03029.png,bottom-face,smooth_2_sigma_2.5,0.004175473133924668
03029.png,forehead,smooth_2_sigma_2.5,0.003960240688683453
03029.png,under-eyes,smooth_2_sigma_2.5,0.0037005789478468526
03033.png,left-cheek,original_roi,0.005715818621629534
03033.png,right-cheek,original_roi,0.004855579934804545
03033.png,bottom-face,original_roi,0.0049909137445604355
03033.png,forehead,original_roi,0.020136463380661874
03033.png,under-eyes,original_roi,0.006168747714610797
03033.png,left-cheek,smooth_1_sigma_1.5,0.005884340257849656
03033.png,right-cheek,smooth_1_sigma_1.5,0.005020766715486832
03033.png,bottom-face,smooth_1_sigma_1.5,0.005162792144904483
03033.png,forehead,smooth_1_sigma_1.5,0.021785433093651465
03033.png,under-eyes,smooth_1_sigma_1.5,0.006637828137622349
03033.png,left-cheek,smooth_2_sigma_2.5,0.0059238784394412105
03033.png,right-cheek,smooth_2_sigma_2.5,0.005058580935757246
03033.png,bottom-face,smooth_2_sigma_2.5,0.005202105652050526
03033.png,forehead,smooth_2_sigma_2.5,0.022207144830845304
03033.png,under-eyes,smooth_2_sigma_2.5,0.006804865412965469
03034.png,left-cheek,original_roi,0.006734605789343762
03034.png,right-cheek,original_roi,0.005323529204955158
03034.png,bottom-face,original_roi,0.004483060318002897
03034.png,forehead,original_roi,0.0038666785479592783
03034.png,under-eyes,original_roi,0.0043457841101888954
03034.png,left-cheek,smooth_1_sigma_1.5,0.007198509562056134
03034.png,right-cheek,smooth_1_sigma_1.5,0.005792934912215484
03034.png,bottom-face,smooth_1_sigma_1.5,0.005390294238484829
03034.png,forehead,smooth_1_sigma_1.5,0.003979067349851916
03034.png,under-eyes,smooth_1_sigma_1.5,0.0048669113195739236
03034.png,left-cheek,smooth_2_sigma_2.5,0.007298997602065874
03034.png,right-cheek,smooth_2_sigma_2.5,0.0059531561248840695
03034.png,bottom-face,smooth_2_sigma_2.5,0.005674388021393598
03034.png,forehead,smooth_2_sigma_2.5,0.004005431280565241
03034.png,under-eyes,smooth_2_sigma_2.5,0.005235279369059206
03035.png,left-cheek,original_roi,0.005867139671379838
03035.png,right-cheek,original_roi,0.005052561502768143
03035.png,bottom-face,original_roi,0.0062399286534769
03035.png,forehead,original_roi,0.005160757536224539
03035.png,under-eyes,original_roi,0.005221699923529676
03035.png,left-cheek,smooth_1_sigma_1.5,0.006152228339548576
03035.png,right-cheek,smooth_1_sigma_1.5,0.005213393926967667
03035.png,bottom-face,smooth_1_sigma_1.5,0.006590346686747845
03035.png,forehead,smooth_1_sigma_1.5,0.005416969069045708
03035.png,under-eyes,smooth_1_sigma_1.5,0.0054360907186728
03035.png,left-cheek,smooth_2_sigma_2.5,0.006210457226401727
03035.png,right-cheek,smooth_2_sigma_2.5,0.0052505186251377055
03035.png,bottom-face,smooth_2_sigma_2.5,0.006669591899211058
03035.png,forehead,smooth_2_sigma_2.5,0.005514321776008646
03035.png,under-eyes,smooth_2_sigma_2.5,0.005497818157494835
03036.png,left-cheek,original_roi,0.004150274107220618
03036.png,right-cheek,original_roi,0.004594032051918675
03036.png,bottom-face,original_roi,0.005044790305359592
03036.png,forehead,original_roi,0.004352269228654317
03036.png,under-eyes,original_roi,0.004297457435088946
03036.png,left-cheek,smooth_1_sigma_1.5,0.0042929277846680694
03036.png,right-cheek,smooth_1_sigma_1.5,0.0047975366514913815
03036.png,bottom-face,smooth_1_sigma_1.5,0.005278880868858534
03036.png,forehead,smooth_1_sigma_1.5,0.004519180531159125
03036.png,under-eyes,smooth_1_sigma_1.5,0.004506686359852612
03036.png,left-cheek,smooth_2_sigma_2.5,0.00431452905983507
03036.png,right-cheek,smooth_2_sigma_2.5,0.0048256613318463735
03036.png,bottom-face,smooth_2_sigma_2.5,0.005317702250928487
03036.png,forehead,smooth_2_sigma_2.5,0.00454552689235937
03036.png,under-eyes,smooth_2_sigma_2.5,0.004552205322274213
03039.png,left-cheek,original_roi,0.004157905438005562
03039.png,right-cheek,original_roi,0.0046510295483152796
03039.png,bottom-face,original_roi,0.004704198301023255
03039.png,forehead,original_roi,0.005282919311498337
03039.png,under-eyes,original_roi,0.004842457436683512
03039.png,left-cheek,smooth_1_sigma_1.5,0.004252133991774686
03039.png,right-cheek,smooth_1_sigma_1.5,0.004815136395697348
03039.png,bottom-face,smooth_1_sigma_1.5,0.005326017779401931
03039.png,forehead,smooth_1_sigma_1.5,0.0054963063737292666
03039.png,under-eyes,smooth_1_sigma_1.5,0.004945357153997412
03039.png,left-cheek,smooth_2_sigma_2.5,0.0042853075145969505
03039.png,right-cheek,smooth_2_sigma_2.5,0.004881895368445189
03039.png,bottom-face,smooth_2_sigma_2.5,0.005553893565301373
03039.png,forehead,smooth_2_sigma_2.5,0.005577695166317302
03039.png,under-eyes,smooth_2_sigma_2.5,0.004977013987837424
03044.png,left-cheek,original_roi,0.004178627402934368
03044.png,right-cheek,original_roi,0.004560405589819592
03044.png,bottom-face,original_roi,0.004464375759789612
03044.png,forehead,original_roi,0.004342201196476492
03044.png,under-eyes,original_roi,0.004436020935384386
03044.png,left-cheek,smooth_1_sigma_1.5,0.004302828896227572
03044.png,right-cheek,smooth_1_sigma_1.5,0.004744811392119858
03044.png,bottom-face,smooth_1_sigma_1.5,0.004571778190101427
03044.png,forehead,smooth_1_sigma_1.5,0.00454805777331459
03044.png,under-eyes,smooth_1_sigma_1.5,0.004821403617366145
03044.png,left-cheek,smooth_2_sigma_2.5,0.004322080280679416
03044.png,right-cheek,smooth_2_sigma_2.5,0.004772476352372642
03044.png,bottom-face,smooth_2_sigma_2.5,0.004594364357029577
03044.png,forehead,smooth_2_sigma_2.5,0.0045797882858477365
03044.png,under-eyes,smooth_2_sigma_2.5,0.004899808849635703
03049.png,left-cheek,original_roi,0.005247724423682412
03049.png,right-cheek,original_roi,0.005042275235334866
03049.png,bottom-face,original_roi,0.00490959465824437
03049.png,forehead,original_roi,0.004784319134147449
03049.png,under-eyes,original_roi,0.005047692981098802
03049.png,left-cheek,smooth_1_sigma_1.5,0.005427282622229049
03049.png,right-cheek,smooth_1_sigma_1.5,0.005201760321985023
03049.png,bottom-face,smooth_1_sigma_1.5,0.005049913108509697
03049.png,forehead,smooth_1_sigma_1.5,0.005038792950328971
03049.png,under-eyes,smooth_1_sigma_1.5,0.005320270496789966
03049.png,left-cheek,smooth_2_sigma_2.5,0.005459390728566745
03049.png,right-cheek,smooth_2_sigma_2.5,0.005227687777342606
03049.png,bottom-face,smooth_2_sigma_2.5,0.005080107310106359
03049.png,forehead,smooth_2_sigma_2.5,0.005093872528551408
03049.png,under-eyes,smooth_2_sigma_2.5,0.0054324032607511305
03053.png,left-cheek,original_roi,0.0036383643851255107
03053.png,right-cheek,original_roi,0.0036376955731964433
03053.png,bottom-face,original_roi,0.0038626952940197176
03053.png,forehead,original_roi,0.0041700103868483815
03053.png,under-eyes,original_roi,0.0034732347903236997
03053.png,left-cheek,smooth_1_sigma_1.5,0.0036730718035930207
03053.png,right-cheek,smooth_1_sigma_1.5,0.00368038810472041
03053.png,bottom-face,smooth_1_sigma_1.5,0.003947498443126376
03053.png,forehead,smooth_1_sigma_1.5,0.004392123604492096
03053.png,under-eyes,smooth_1_sigma_1.5,0.003548767586313557
03053.png,left-cheek,smooth_2_sigma_2.5,0.0036868993930431293
03053.png,right-cheek,smooth_2_sigma_2.5,0.003695688148539542
03053.png,bottom-face,smooth_2_sigma_2.5,0.003986855040734794
03053.png,forehead,smooth_2_sigma_2.5,0.004447832750755162
03053.png,under-eyes,smooth_2_sigma_2.5,0.003575620816327085
03055.png,left-cheek,original_roi,0.0041796567023811015
03055.png,right-cheek,original_roi,0.003783951283994498
03055.png,bottom-face,original_roi,0.004292260914100904
03055.png,forehead,original_roi,0.0037713839866708484
03055.png,under-eyes,original_roi,0.0037051215384268314
03055.png,left-cheek,smooth_1_sigma_1.5,0.004269246748051371
03055.png,right-cheek,smooth_1_sigma_1.5,0.003855807096409969
03055.png,bottom-face,smooth_1_sigma_1.5,0.0044132900232545695
03055.png,forehead,smooth_1_sigma_1.5,0.0039076077616514516
03055.png,under-eyes,smooth_1_sigma_1.5,0.00379886860919209
03055.png,left-cheek,smooth_2_sigma_2.5,0.004294486515797723
03055.png,right-cheek,smooth_2_sigma_2.5,0.0038809215343258018
03055.png,bottom-face,smooth_2_sigma_2.5,0.004442854230704489
03055.png,forehead,smooth_2_sigma_2.5,0.00394281865555516
03055.png,under-eyes,smooth_2_sigma_2.5,0.0038276123539481657
03057.png,left-cheek,original_roi,0.005516299319947197
03057.png,right-cheek,original_roi,0.0049891321050241294
